movie,movie-href,desc,image,director,genre1,genre2,genre3,genre4,cast,hd_link,hd_link-href,download_link,download_link-href,first_link,second_link,third_link,fourth_link,name,year
Money (2016),https://fzmovies.net/movie-Money--hmp4.htm,Two wealthy businessmen are about to get away with $5 million in ill-gotten money until their plans are revealed by an uninvited house guest.,https://fzmovies.net/imdb_images/Money.2016.jpg,,Crime,Thriller,null,null,"Jesse Williams, Kellan Lutz, Jess Weixler",Money_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=9529&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=9529&section=3,https://server97.fzuploads.com/movies/HollywoodN/Money.2016/Money_(2016)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/HollywoodN/Money.2016/Money_(2016)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/HollywoodN/Money.2016/Money_(2016)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/HollywoodN/Money.2016/Money_(2016)_BluRay_high_(fzmovies.net).mp4,Money,2016
The Bridge on the River Kwai (1957),https://fzmovies.net/movie-The%20Bridge%20on%20the%20River%20Kwai--hmp4.htm,"The film deals with the situation of British prisoners of war during World War II who are ordered to build a bridge to accommodate the Burma-Siam railway. Their instinct is to sabotage the bridge but, under the leadership of Colonel Nicholson, they are persuaded that the bridge should be constructed as a symbol of British morale, spirit and dignity in adverse circumstances. At first, the prisoners admire Nicholson when he bravely endures torture rather than compromise his principles for the benefit of the Japanese commandant Saito. He is an honorable but arrogant man, who is slowly revealed to be a deluded obsessive. He convinces himself that the bridge is a monument to British character, but actually is a monument to himself, and his insistence on its construction becomes a subtle form of collaboration with the enemy. Unknown to him, the Allies have sent a mission into the jungle, led by Warden and an American, Shears, to blow up the bridge.",https://fzmovies.net/imdb_images/The.Bridge.On.The.River.Kwai.1957.jpg,David Lean,Adventure,Drama,History,War,"William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa, James Donald, Geoffrey Horne, André Morell, Peter Williams, John Boxer, Percy Herbert, Harold Goodwin, Ann Sears, Heihachirô Ôkawa, Keiichirô Katsumoto, M.R.B. Chakrabandhu",The_Bridge_on_the_River_Kwai_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=1292&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=1292&section=3,https://server97.fzuploads.com/movies/Hollywood/The.Bridge.On.The.River.Kwai.1957/The_Bridge_on_the_River_Kwai_(1957)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The.Bridge.On.The.River.Kwai.1957/The_Bridge_on_the_River_Kwai_(1957)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The.Bridge.On.The.River.Kwai.1957/The_Bridge_on_the_River_Kwai_(1957)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The.Bridge.On.The.River.Kwai.1957/The_Bridge_on_the_River_Kwai_(1957)_BluRay_high_(fzmovies.net).mp4,The Bridge on the River Kwai,1957
Ratchet and Clank (2016),https://fzmovies.net/movie-Ratchet%20and%20Clank--hmp4.htm,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe.",https://fzmovies.net/imdb_images/Ratchet.and.Clank.2016.jpg,Kevin Munroe,Animation,Action,Adventure,null,"James Arnold Taylor, David Kaye, Jim Ward",Ratchet_and_Clank_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=8095&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=8095&section=3,https://server97.fzuploads.com/movies/HollywoodN/Ratchet.and.Clank.2016/Ratchet_and_Clank_(2016)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/HollywoodN/Ratchet.and.Clank.2016/Ratchet_and_Clank_(2016)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/HollywoodN/Ratchet.and.Clank.2016/Ratchet_and_Clank_(2016)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/HollywoodN/Ratchet.and.Clank.2016/Ratchet_and_Clank_(2016)_BluRay_high_(fzmovies.net).mp4,Ratchet and Clank,2016
Afternoon Delight (2013),https://fzmovies.net/movie-Afternoon%20Delight--hmp4.htm,"Rachel is a quick-witted and lovable stay-at-home mom. Frustrated with the realities of preschool auctions, a lackluster sex life and career that's gone kaput, Rachel visits a strip club to spice up her marriage and meets McKenna, a stripper she adopts as her live-in nanny.",https://fzmovies.net/imdb_images/Afternoon.Delight.jpg,,Comedy,Drama,null,null,"Kathryn Hahn, Juno Temple, Josh Radnor",Afternoon_Delight_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=7868&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=7868&section=3,https://server97.fzuploads.com/movies/Hollywood/Afternoon.Delight/Afternoon_Delight_(2013)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Afternoon.Delight/Afternoon_Delight_(2013)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Afternoon.Delight/Afternoon_Delight_(2013)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Afternoon.Delight/Afternoon_Delight_(2013)_BluRay_high_(fzmovies.net).mp4,Afternoon Delight,2013
Buddy Hutchins (2015),https://fzmovies.net/movie-Buddy%20Hutchins--hmp4.htm,"Buddy Hutchins is just a regular guy doing his best to support a wife and two kids. A recovering alcoholic, Buddy hasn't had a drink for the better part of a year, but it turns out the only...",https://fzmovies.net/imdb_images/Buddy.Hutchins.2015.jpg,,Thriller,null,null,null,"Jamie Kennedy, Sally Kirkland, Sara Malakul Lane",Buddy_Hutchins_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=5142&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=5142&section=3,https://server97.fzuploads.com/movies/Hollywood/Buddy.Hutchins.2015/Buddy_Hutchins_(2015)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Buddy.Hutchins.2015/Buddy_Hutchins_(2015)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Buddy.Hutchins.2015/Buddy_Hutchins_(2015)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Buddy.Hutchins.2015/Buddy_Hutchins_(2015)_BluRay_high_(fzmovies.net).mp4,Buddy Hutchins,2015
Sharknado 3 - Oh Hell No (2015),https://fzmovies.net/movie-Sharknado%203%20-%20Oh%20Hell%20No--hmp4.htm,"A monstrous tornado unleashes ravenous sharks from Washington, D.C., all the way down to Orlando, Florida.",https://fzmovies.net/imdb_images/ Sharknado.3.Oh.Hell.No.2015.jpg,,Horror,Sci-Fi,null,null,"Ian Ziering, Tara Reid, CassAnthony C. Ferranteie Scerbo",Sharknado_3_-_Oh_Hell_No_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=4830&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4830&section=3,https://server97.fzuploads.com/movies/Hollywood/ Sharknado.3.Oh.Hell.No.2015/Sharknado_3_-_Oh_Hell_No_(2015)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/ Sharknado.3.Oh.Hell.No.2015/Sharknado_3_-_Oh_Hell_No_(2015)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/ Sharknado.3.Oh.Hell.No.2015/Sharknado_3_-_Oh_Hell_No_(2015)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/ Sharknado.3.Oh.Hell.No.2015/Sharknado_3_-_Oh_Hell_No_(2015)_BluRay_high_(fzmovies.net).mp4,Sharknado 3 - Oh Hell No,2015
The Three Stooges (2012),https://fzmovies.net/movie-The%20Three%20Stooges--hmp4.htm,"Left on the doorstep of an orphanage run by nuns, newborns Moe, Larry and Curly grow up finger-poking, nyuk-nyuk-nyuking and woo-woo-wooing their way to uncharted levels of knuckleheaded misadventure. Now their childhood home may have to close due to financial difficulties. But Larry, Curly and Moe, employed as the foster home's inept maintenance men, are determined to come to the rescue. Only The Three Stooges could become embroiled in an oddball murder plot - while stumbling into starring roles in a phenomenally successful TV reality show.",https://fzmovies.net/imdb_images/The_Three_Stooges.jpg,Bobby FarrellyPeter Farrelly,Comedy,,null,null,"Sean Hayes, Will Sasso, Chris Diamantopoulos, Jane Lynch, Sofía Vergara, Jennifer Hudson, Craig Bierko, Stephen Collins, Larry David, Kirby Heyborne, Carly Craig, Kate Upton, Marianne Leone, Brian Doyle-Murray, Mike 'The Situation' Sorrentino, Nicole 'Snooki' Polizzi, Jenni Farley, Ronnie Ortiz-Magro, Sammi 'Sweetheart' Giancola, Avalon Robbins, Max Charles, Jake Peck, Patty Ross, Lee Armstrong, Emy Coligado, Ray Collins, Isaiah Mustafa, Mark Kogan, Michael D'Allessio, Donna D'Allessio, Bob Kocsis, Apple Kocsis, Jackie Flynn, Sandra Dorsey, Vince Canlas, Ric Reitz, Caryl West, Sayed Badreya, Johnny Seal, Debbie Walker, Michael L. Kuhn, Pamela Smith, Lucy Thomas, Charlie Thomas, Skyler Gisondo, Lance Chantiles-Wertz, Robert Capron, Danny Smith, Kyla Kenedy, Erin Allin O'Reilly, Caitlin Colford, Caroline Kimberly Scott, Mariann Neary, Jesse Farrelly, Jerod Mayo, Troy Brown, Patricia French, Roy Jenkins, Barry Guy, Matthew L. Collins, William F. Scannell, Jonathan S. Kennedy, Lin Shaye, Steve Tyler, Myron Parker Jr., J.R. Fondessy, Robert Benjamin, Reid Meadows, Dwight Howard, Dallas Hobbs, Carter Hayden, Cooper Callihan, Kieran Vine, Antonio Sabato Jr., Justin Lopez, Joel Rogers, Ava Acres, Isabella Acres, Jeremy Ambler, Chance Bartels, Addy Miller, Timothy Scott,",The Three Stooges (2012) BRRip.mp4,https://fzmovies.net/download1.php?fileID=876&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=876&section=3,https://server97.fzuploads.com/movies/Hollywood/The_Three_Stooges/The_Three_Stooges_(2012)_BRRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The_Three_Stooges/The_Three_Stooges_(2012)_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The_Three_Stooges/The_Three_Stooges_(2012)_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The_Three_Stooges/The_Three_Stooges_(2012)_BRRip_high_(fzmovies.net).mp4,The Three Stooges,2012
The Terminator (1984),https://fzmovies.net/movie-The%20Terminator--hmp4.htm,"A cyborg is sent from the future on a deadly mission. He has to kill Sarah Connor, a young woman whose life will have a great significance in years to come. Sarah has only one protector - Kyle Reese - also sent from the future. The Terminator uses his exceptional intelligence and strength to find Sarah, but is there any way to stop the seemingly indestructible cyborg ?",https://fzmovies.net/imdb_images/The.Terminator.1984.jpg,James Cameron,Action,Sci-Fi,null,null,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield, Lance Henriksen, Rick Rossovich, Bess Motta, Earl Boen, Dick Miller, Shawn Schepps, Bruce M. Kerner, Franco Columbu, Bill Paxton, Brad Rearden, Brian Thompson, William Wisher Jr., Ken Fritz, Tom Oberhaus, Ed Dogans, Joe Farago, Hettie Lynne Hurtes, Tony Mirelez, Philip Gordon, Anthony Trujillo, Stan Yale, Al Kahn, Leslie Morris, Hugh Farrington, Harriet Medin, Loree Frazier, James Ralston, Norman Friedman, Barbara Powers, Wayne Stone, David Pierce, John E. Bristol, Webster Williams, Patrick Pinney, Bill W. Richmond, Chino 'Fats' Williams, Greg Robbins, Marianne Muellerleile, John Durban, J. Randolph Harrison, Darrell Mapson, John Stuart West,",The.Terminator.1984.BluRay.mp4,https://fzmovies.net/download1.php?fileID=422&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=422&section=3,https://server97.fzuploads.com/movies/Hollywood/The.Terminator.1984/The.Terminator.1984.BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The.Terminator.1984/The.Terminator.1984.BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The.Terminator.1984/The.Terminator.1984.BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The.Terminator.1984/The.Terminator.1984.BluRay_high_(fzmovies.net).mp4,The Terminator,1984
A Very Harold And Kumar 3D Christmas (2011),https://fzmovies.net/movie-A%20Very%20Harold%20And%20Kumar%203D%20Christmas--hmp4.htm,"Six years have elapsed since Guantanemo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn.",https://fzmovies.net/imdb_images/A.Very.Harold.And.Kumar.Christmas.2011.jpg,Todd Strauss-Schulson,Comedy,,null,null,"Patton Oswalt, Isabella Gielniak, Kal Penn, Austin Bickel, Inga R. Wilson, John Cho, Bobby Lee, Thomas Lennon, Amir Blumenfeld",A_Very_Harold_And_Kumar_3D_Christmas_BRRip_high.mp4,https://fzmovies.net/download1.php?fileID=2515&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=2515&section=3,https://server97.fzuploads.com/movies/Hollywood/A.Very.Harold.And.Kumar.Christmas.2011/A_Very_Harold_And_Kumar_3D_Christmas_(2011)_BRRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/A.Very.Harold.And.Kumar.Christmas.2011/A_Very_Harold_And_Kumar_3D_Christmas_(2011)_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/A.Very.Harold.And.Kumar.Christmas.2011/A_Very_Harold_And_Kumar_3D_Christmas_(2011)_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/A.Very.Harold.And.Kumar.Christmas.2011/A_Very_Harold_And_Kumar_3D_Christmas_(2011)_BRRip_high_(fzmovies.net).mp4,A Very Harold And Kumar 3D Christmas,2011
Cabin Fever Patient Zero (2014),https://fzmovies.net/movie-Cabin%20Fever%20Patient%20Zero--hmp4.htm,A flesh-eating virus spreads throughout a cruise ship in the Caribbean after it crashes into an abandoned scientific research boat.,https://fzmovies.net/imdb_images/Cabin.Fever.3.Patient.Zero.jpg,,Horror,null,null,null,"Sean Astin, Currie Graham, Ryan Donowho",Cabin_Fever_Patient_Zero_BRRip_high.mp4,https://fzmovies.net/download1.php?fileID=4109&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4109&section=3,https://server97.fzuploads.com/movies/Hollywood/Cabin.Fever.3.Patient.Zero/Cabin_Fever_Patient_Zero_(2014)_BRRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Cabin.Fever.3.Patient.Zero/Cabin_Fever_Patient_Zero_(2014)_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Cabin.Fever.3.Patient.Zero/Cabin_Fever_Patient_Zero_(2014)_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Cabin.Fever.3.Patient.Zero/Cabin_Fever_Patient_Zero_(2014)_BRRip_high_(fzmovies.net).mp4,Cabin Fever Patient Zero,2014
Another Earth (2011),https://fzmovies.net/movie-Another%20Earth--hmp4.htm,"On the night of the discovery of a duplicate planet in the solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.",https://fzmovies.net/imdb_images/Another_Earth_(2011).jpg,Mike Cahill,Drama,Mystery,Romance,Sci-Fi,"Brit Marling, Matthew-Lee Erlbach, DJ Flava, William Mapother, Meggan Lennon, AJ Diana, Bruce Colbert, Paul Mezey, Ana Valle, Jeffrey Goldenberg, Joseph A. Bove, Jordan Baker, Flint Beverage, Robin Taylor, Rupert Reid, Natalie Carter, Richard Berendzen, Shannon Maliff, Stephanie Le Blanc, Jasmine Andrade, Kara Tweedie, Kumar Pallana, Ana Kayne, Yuval Segal, Diane Ciesla, Robert Phillips, Hollyce Phillips, Luis Vega, Rich Habersham, Jennifer Jaramillo Valkana, Ari Gold, Steve Giammaria, Rebecca Price, Marty Garcia,",Another Earth (2011) BluRay.mp4,https://fzmovies.net/download1.php?fileID=798&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=798&section=3,https://server97.fzuploads.com/movies/Hollywood/Another_Earth_(2011)/Another_Earth_(2011)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Another_Earth_(2011)/Another_Earth_(2011)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Another_Earth_(2011)/Another_Earth_(2011)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Another_Earth_(2011)/Another_Earth_(2011)_BluRay_high_(fzmovies.net).mp4,Another Earth,2011
The Ring Two (2005),https://fzmovies.net/movie-The%20Ring%20Two--hmp4.htm,"Six months after encountering Samara and her killer video tape, Rachel Keller and her son Aiden leave the city to live in a small rural town where they think they'll be safe. Soon after they arrive, however, Rachel hears about a college student who died nearby in circumstances similar to Samara's past victims. Now it appears that Aiden's life is in danger from Samara once more, and Rachel must investigate the little girl's past if she wants to save her son.",https://fzmovies.net/imdb_images/The.Ring.Two.2005.jpg,Hideo Nakata,Horror,Mystery,Thriller,,"Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins, Gary Cole, Sissy Spacek, Ryan Merriman, Emily VanCamp, Kelly Overton, James Lesure, Daveigh Chase, Kelly Stables, Cooper Thornton, Marilyn McIntyre, Jesse Burch, Michael Chieffo, Steven Petrarca, Michael Dempsey, Kirk B.R. Woller, Jeffrey Hutchinson, Chane't Johnson, Mary Joy, Michelle Anne Johnson, Teri Bibb, Jill Farley, Aleksa Palladino, Victor McCay, Brendan Quinlan, Brendan Tomlinson, Phyllis Lyons, Mary Elizabeth Winstead, Amy Haffner, Ted Detwiler, Stephen Holland, Omer Stephens III, Jonathan Coburn, Caitlin Mavromates, R. Michael David, Bill Kelley, Sherilyn Lawson, Betsy McIntyre, Adrienne Smith, Alan Winston,",The.Ring.Two.2005.HDTV.mp4,https://fzmovies.net/download1.php?fileID=539&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=539&section=3,https://server97.fzuploads.com/movies/Hollywood/The.Ring.Two.2005/The.Ring.Two.2005.HDTV_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The.Ring.Two.2005/The.Ring.Two.2005.HDTV_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The.Ring.Two.2005/The.Ring.Two.2005.HDTV_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The.Ring.Two.2005/The.Ring.Two.2005.HDTV_high_(fzmovies.net).mp4,The Ring Two,2005
